player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Spencer Paysinger,6419,LB,14,NYG,694,59,310,325,61.0,60.3,72.7,52.9,63.7,8,0,1,7,0,59,5,3,34,0,36,23,197,8.6,125,24,1,0,1,87.4,2,0
Matt Asiata,6432,HB,1,MIN,1,0,1,0,60.0,60.0,64.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mario Harvey,6447,LB,6,IND,72,1,39,32,63.9,69.2,87.9,60.0,56.5,0,0,0,0,0,11,0,0,6,0,6,6,60,10.0,39,25,0,0,0,108.3,0,0
Chris Harris Jr.,6457,CB,16,DEN,1042,44,375,623,79.9,74.2,74.2,59.6,80.4,5,0,2,3,1,58,4,7,21,0,89,50,561,11.2,174,51,1,3,9,64.9,7,1
Ian Williams,6472,DI,2,SF,13,3,10,0,28.3,29.4,69.9,57.8,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeff Tarpinian,6478,LB,7,HST,181,20,87,74,58.0,50.9,69.3,63.5,63.8,3,1,1,1,0,18,5,3,9,0,12,6,50,8.3,22,23,1,0,2,88.9,0,0
Sealver Siliga,6483,DI,5,NE,218,112,106,0,72.8,79.4,75.9,55.4,,8,2,0,6,0,13,1,2,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Larry Dean,6487,LB,5,MIN,13,0,13,0,58.8,57.7,90.3,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Bynes,6503,LB,15,BLT,456,37,202,217,67.0,71.6,73.7,68.9,59.4,5,0,1,4,1,34,12,4,20,0,25,20,203,10.2,140,29,0,0,2,100.5,1,0
Josh Victorian,6509,CB,3,HST,3,0,2,1,39.6,60.0,70.6,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Bellore,6515,LB,1,NYJ,2,0,1,1,66.6,60.5,84.8,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrin Walls,6553,CB,10,NYJ,291,0,102,189,64.1,62.8,41.7,,63.3,0,0,0,0,0,16,3,4,6,0,32,19,164,8.6,50,25,2,0,3,93.8,1,0
Mario Addison,6558,ED,16,CAR,260,188,58,14,67.0,58.2,73.5,64.0,67.3,28,2,8,18,0,8,1,1,4,1,1,0,0,,0,,0,0,0,39.6,0,0
Jordan Miller,6568,DI,2,JAX,54,22,32,0,54.3,56.4,69.0,52.6,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Julian Posey,6577,CB,4,CLV,90,1,34,55,61.7,66.4,78.8,84.1,56.7,1,1,0,0,0,3,1,0,3,0,9,6,91,15.2,26,45,1,0,0,136.8,0,0
Cedric Thornton,6607,DI,16,PHI,723,438,282,3,67.2,88.7,61.8,46.3,59.7,20,1,2,17,2,48,10,7,36,0,0,0,0,,0,,0,0,0,0.0,4,1
Jeron Johnson,6621,S,4,SEA,29,1,8,20,59.3,64.0,85.8,57.9,57.6,1,0,0,1,0,1,1,0,0,0,1,1,30,30.0,10,30,0,0,0,118.8,0,0
Michael Morgan,6623,LB,10,SEA,85,9,33,43,49.3,71.0,85.5,52.7,36.2,2,0,0,2,0,4,1,0,1,0,7,6,126,21.0,66,59,0,0,0,118.8,0,0
Ron Parker,6625,CB,6,KC,96,1,33,62,90.1,78.2,41.8,99.9,69.2,1,1,0,0,0,6,0,0,3,1,9,3,62,20.7,6,24,1,2,1,56.0,0,0
Jonathan Freeny,6633,LB,4,MIA,25,2,14,9,63.0,57.1,54.4,55.9,69.1,0,0,0,0,0,2,1,0,2,1,2,2,5,2.5,14,3,0,0,0,79.2,0,0
Demarcus Dobbs,6655,DI,15,SF,304,182,122,0,52.3,57.3,75.9,52.2,60.0,12,1,2,9,1,5,4,0,1,0,0,0,0,,0,,0,0,0,0.0,1,1
Justin Trattou,6669,ED,1,MIN,3,3,0,0,68.6,,83.6,67.4,,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Bryan Braman,6699,ED,7,HST,19,4,15,0,59.9,61.1,35.2,54.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Isa Abdul-Quddus,6722,S,7,NO,98,0,19,79,54.1,62.5,28.9,,54.3,0,0,0,0,0,5,0,2,0,0,1,1,9,9.0,1,9,0,0,1,104.2,0,0
Bront Bird,6731,LB,11,SD,115,6,61,48,60.5,67.1,56.1,61.3,51.7,1,0,0,1,0,12,5,1,6,0,5,4,29,7.3,29,9,2,0,0,130.4,0,0
M.D. Jennings,6752,S,16,GB,796,21,315,460,54.0,76.9,65.3,48.6,44.6,1,1,0,0,0,52,12,9,10,0,18,16,184,11.5,51,25,5,0,0,148.8,0,0
Jamari Lattimore,6754,LB,11,GB,269,16,126,127,63.4,61.9,44.8,90.9,53.6,4,2,0,2,0,22,7,5,16,0,20,15,105,7.0,46,14,1,0,0,103.1,0,0
Brandian Ross,6755,S,16,OAK,963,51,383,529,30.6,41.1,62.5,47.7,30.3,7,1,2,4,0,54,18,12,11,1,45,31,442,14.3,253,54,6,0,1,140.0,1,0
Mark Herzlich,6767,LB,11,NYG,192,9,113,70,41.0,59.5,72.6,72.2,29.3,1,0,0,1,1,23,6,3,13,0,11,10,107,10.7,47,25,2,0,0,146.8,0,0
Joe Young,6786,S,2,IND,19,0,3,16,61.6,60.0,75.2,,60.7,0,0,0,0,0,1,0,0,0,0,2,2,25,12.5,3,13,0,0,0,118.8,0,0
Orie Lemon,6800,LB,2,DAL,6,0,4,2,75.7,68.0,,,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
James Dockery,6814,CB,2,CAR,17,1,1,15,60.7,60.0,82.5,59.1,61.3,1,0,0,1,0,3,0,0,1,0,4,3,28,9.3,17,20,0,0,0,93.8,0,0
Corbin Bryant,6825,DI,15,BUF,331,159,172,0,44.2,47.0,74.8,49.2,57.9,5,1,2,2,0,10,1,1,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Ricky Lumpkin,6837,DI,1,OAK,2,1,1,0,43.4,60.0,,59.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Thomas Keiser,6852,ED,12,SD,393,246,119,28,53.3,55.0,72.2,58.1,63.4,20,5,4,11,1,15,2,1,10,0,3,3,27,9.0,16,12,0,1,0,64.6,4,0
Sterling Moore,6871,CB,3,DAL,82,1,15,66,79.2,73.5,81.5,59.7,78.7,0,0,0,0,0,5,2,0,0,0,11,6,72,12.0,17,26,1,1,2,67.2,0,0
Michael Wilhoite,6989,LB,5,SF,164,8,69,87,62.2,57.8,89.9,50.4,65.4,0,0,0,0,0,18,1,1,7,0,13,11,81,7.4,59,20,0,0,0,92.6,1,0
Isaako Aaitui,6998,DI,3,MIA,35,16,19,0,55.3,57.3,69.6,53.3,60.0,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Will Hill III,6999,S,12,NYG,770,16,287,467,88.9,83.5,90.6,61.5,89.0,2,0,1,1,0,54,6,4,16,2,31,19,186,9.8,85,25,1,2,0,62.0,2,0
Craig Robertson,7003,LB,14,CLV,846,88,332,426,47.0,63.5,59.8,56.4,36.5,11,3,2,6,0,60,10,8,35,1,58,50,555,11.1,376,50,5,1,1,128.1,1,0
Morris Claiborne,7012,CB,10,DAL,508,0,136,372,57.8,64.0,48.6,,56.4,0,0,0,0,0,25,0,5,7,0,52,32,531,16.6,197,57,1,1,4,94.3,4,1
Mark Barron,7013,S,14,TB,836,49,307,480,60.1,75.0,85.8,71.0,53.1,5,3,0,2,0,78,7,7,32,0,47,33,368,11.2,163,56,4,2,4,103.9,6,0
Luke Kuechly,7015,LB,16,CAR,996,66,341,589,75.9,76.1,78.2,53.4,74.6,10,2,0,8,0,115,26,14,61,0,72,55,460,8.4,265,37,2,4,1,78.5,2,0
Stephon Gilmore,7016,CB,11,BUF,648,1,262,385,60.1,78.8,70.5,60.0,56.3,0,0,0,0,0,31,5,3,6,0,76,41,577,14.1,234,54,1,2,6,72.1,6,0
Dontari Poe,7017,DI,15,KC,983,621,362,0,71.1,74.8,77.4,57.9,85.1,36,5,3,28,4,42,8,2,38,0,0,0,0,,0,,0,0,0,0.0,1,0
Fletcher Cox,7018,DI,16,PHI,891,586,300,5,63.9,66.7,69.1,58.4,75.8,52,3,10,39,1,29,10,5,24,0,0,0,0,,0,,0,0,0,0.0,6,0
Michael Brockers,7020,DI,16,SL,797,444,342,11,64.1,67.5,70.9,55.1,58.9,20,6,6,8,0,29,5,6,32,1,1,1,13,13.0,1,13,0,0,0,118.8,1,0
Bruce Irvin,7021,LB,12,SEA,504,121,225,158,75.0,68.1,73.2,73.2,79.0,20,2,3,15,0,30,6,3,19,1,20,13,99,7.6,71,21,0,1,0,56.0,3,1
Quinton Coples,7022,ED,14,NYJ,816,484,307,25,66.2,72.3,67.2,59.6,52.2,44,6,15,23,2,25,7,3,26,1,1,1,12,12.0,10,12,0,0,0,116.7,2,1
Dre Kirkpatrick,7023,CB,13,CIN,305,4,94,207,55.1,29.2,26.2,76.0,62.6,2,1,0,1,0,25,2,9,5,0,36,23,297,12.9,137,74,3,3,1,82.8,2,1
Melvin Ingram III,7024,ED,4,SD,120,66,45,9,55.7,61.8,68.2,56.0,45.8,6,1,1,4,0,3,7,2,4,1,1,1,14,14.0,17,14,0,0,0,118.8,0,0
Shea McClellin,7025,ED,14,CHI,652,367,272,13,42.6,35.4,29.2,54.1,60.9,33,5,9,19,0,13,4,7,14,0,0,0,0,,0,,0,0,0,0.0,1,0
Chandler Jones,7027,ED,16,NE,1131,637,463,31,68.3,71.6,79.5,61.5,59.9,66,13,14,39,0,55,9,6,50,1,2,2,8,4.0,12,7,0,0,0,83.3,4,0
Dont'a Hightower,7030,LB,16,NE,861,71,385,405,65.6,81.3,83.2,67.0,46.5,17,1,3,13,0,69,26,8,31,0,65,45,446,9.9,271,31,1,0,2,93.5,1,0
Whitney Mercilus,7031,ED,16,HST,938,492,409,37,57.2,66.4,73.8,55.0,54.6,51,9,9,33,0,30,6,3,24,0,8,7,40,5.7,39,12,1,0,0,127.1,5,0
Nick Perry,7033,ED,11,GB,369,203,136,30,65.9,56.2,51.9,79.8,34.8,25,4,0,21,1,17,4,1,15,4,4,4,68,17.0,59,33,0,0,0,118.8,3,0
A.J. Jenkins,7034,WR,1,KC,1,0,1,0,60.0,60.0,76.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Courtney Upshaw,7039,ED,16,BLT,641,220,282,139,59.7,63.4,61.6,53.6,63.2,16,2,3,11,1,25,9,5,14,0,10,7,57,8.1,44,27,0,0,0,84.2,2,0
Derek Wolfe,7040,ED,11,DEN,553,370,173,10,54.8,56.4,67.7,55.3,61.8,38,4,6,28,0,9,8,2,10,0,0,0,0,,0,,0,0,0,0.0,2,0
Andre Branch,7042,ED,16,JAX,597,366,204,27,64.1,73.5,60.6,56.8,53.0,30,6,6,18,2,27,8,3,26,0,2,1,-2,-2.0,0,-2,0,0,0,56.3,1,0
Janoris Jenkins,7043,CB,16,SL,1052,2,419,631,66.3,65.8,48.3,77.2,65.2,1,1,0,0,0,61,8,12,18,0,87,56,783,14.0,367,81,7,1,12,115.3,10,0
Mychal Kendricks,7049,LB,15,PHI,1002,135,343,524,55.3,68.1,54.3,65.2,43.3,22,4,6,12,0,79,22,21,44,2,67,55,605,11.0,368,37,1,3,1,90.6,1,0
Bobby Wagner,7050,LB,14,SEA,867,51,361,455,69.4,62.9,84.6,77.0,67.9,12,6,3,3,0,85,18,6,54,0,59,44,388,8.8,209,27,3,2,5,94.5,0,0
Tavon Wilson,7051,S,4,NE,18,0,5,13,74.3,62.7,28.1,,71.3,0,0,0,0,0,1,1,0,0,0,3,1,15,15.0,4,15,0,1,0,11.1,0,0
Kendall Reyes,7052,DI,16,SD,709,448,259,2,44.4,42.6,49.6,51.9,47.8,32,5,9,18,1,19,6,4,14,0,0,0,0,,0,,0,0,0,0.0,1,0
Jerel Worthy,7054,ED,2,GB,12,5,6,1,59.3,63.2,69.6,53.2,60.0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Zach Brown,7055,LB,16,TEN,766,66,342,358,60.7,57.4,77.5,69.4,59.5,13,4,2,7,1,71,13,7,39,1,53,38,422,11.1,226,55,2,1,2,99.7,2,1
Devon Still,7056,DI,10,CIN,131,73,58,0,51.4,49.6,29.1,62.7,56.2,6,0,1,5,2,5,1,2,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Lavonte David,7060,LB,16,TB,1026,105,402,519,86.0,74.6,86.1,79.6,87.4,30,8,5,17,0,110,15,11,83,2,81,62,569,9.2,355,35,1,5,4,73.5,3,0
Vinny Curry,7061,DI,14,PHI,318,228,90,0,72.5,61.0,67.0,71.4,60.0,32,5,5,22,2,11,3,1,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Casey Hayward Jr.,7064,CB,3,GB,87,5,35,47,72.4,72.1,47.1,45.4,73.2,0,0,0,0,0,7,2,2,3,0,7,5,43,8.6,23,11,0,0,1,87.2,0,0
Trumaine Johnson,7067,CB,16,SL,880,2,328,550,67.6,69.7,29.8,80.8,66.7,0,0,0,0,1,64,7,15,18,2,75,46,523,11.4,203,60,2,3,8,74.5,7,0
Josh Robinson,7068,CB,10,MIN,657,10,246,401,53.5,64.7,59.6,70.6,49.9,2,0,1,1,0,47,9,8,18,1,66,56,716,12.8,360,79,3,0,2,127.0,1,0
Olivier Vernon,7074,ED,16,MIA,912,532,357,23,63.6,64.3,68.2,59.7,73.8,48,11,5,32,0,40,11,5,36,0,5,5,39,7.8,31,40,0,0,0,99.2,5,2
Demario Davis,7079,LB,16,NYJ,1053,111,415,527,52.7,59.2,56.5,59.0,47.9,19,1,3,15,0,71,23,14,42,0,70,56,546,9.8,376,28,1,1,1,98.0,3,0
Jamell Fleming,7082,CB,1,JAX,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dwight Bentley,7086,CB,13,DET,483,8,137,338,58.7,59.4,48.9,61.0,57.8,2,0,2,0,0,28,5,8,11,0,55,40,369,9.2,177,30,2,0,6,102.8,4,0
John Hughes,7088,DI,15,CLV,398,203,195,0,76.6,84.5,72.3,54.8,60.0,13,1,0,12,2,21,14,2,18,0,0,0,0,,0,,0,0,0,0.0,0,0
Akiem Hicks,7090,DI,16,NO,650,337,313,0,67.5,70.5,74.9,58.7,,21,5,2,14,0,42,8,2,40,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon Thompson,7093,DI,16,CIN,387,183,203,1,50.2,54.4,49.6,54.2,60.0,9,2,0,7,1,16,5,3,13,0,0,0,0,,0,,0,0,0,0.0,3,0
Jayron Hosley,7094,CB,6,NYG,114,1,50,63,62.0,85.1,65.2,59.4,55.8,0,0,0,0,0,7,0,1,2,0,8,6,75,12.5,12,39,0,0,0,103.6,0,0
Omar Bolden,7101,S,13,DEN,208,15,71,122,45.3,47.2,37.2,51.9,49.8,5,0,0,5,0,11,1,4,1,0,9,7,80,11.4,32,23,1,0,0,140.7,0,0
Frank Alexander,7103,ED,12,CAR,234,147,81,6,54.6,65.1,63.8,55.5,62.8,13,2,0,11,2,9,1,1,9,0,0,0,0,,0,,0,0,0,0.0,3,0
Nigel Bradham,7105,LB,15,BUF,286,16,152,118,81.4,75.4,73.8,62.4,78.9,1,0,0,1,1,26,8,2,16,0,7,4,42,10.5,45,20,1,0,0,114.3,0,0
Robert Turbin,7106,HB,1,SEA,1,0,1,0,60.0,60.0,79.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Alameda Ta'amu,7109,DI,14,ARZ,225,106,117,2,69.9,74.0,51.8,58.3,60.4,7,0,1,6,0,6,2,2,6,0,0,0,0,,0,,0,0,0,0.0,1,1
Ladarius Green,7110,TE,1,SD,1,0,1,0,60.0,60.0,54.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Kyle Wilber,7113,ED,16,DAL,502,224,231,47,57.8,61.7,80.8,54.8,63.6,21,2,4,15,0,31,4,1,23,1,2,2,14,7.0,1,15,0,0,0,95.8,2,0
Jaye Howard Jr.,7114,DI,3,KC,48,23,25,0,64.3,63.5,73.3,59.7,60.0,2,0,0,2,0,5,2,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Coty Sensabaugh,7115,CB,14,TEN,498,4,130,364,67.8,37.3,61.0,50.8,71.6,0,0,0,0,0,24,3,5,5,0,50,34,270,7.9,147,18,2,0,4,94.6,2,0
James-Michael Johnson,7120,LB,3,KC,68,3,26,39,66.8,55.6,58.6,73.3,68.6,1,1,0,0,0,9,0,1,6,1,7,2,15,7.5,9,10,0,0,1,39.6,0,0
Keshawn Martin,7121,WR,1,HST,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Boykin,7123,CB,16,PHI,623,43,128,452,88.7,38.3,82.3,42.6,91.1,5,0,2,3,0,42,2,2,12,2,89,52,659,12.7,290,66,3,6,10,64.8,4,0
Ron Brooks,7124,CB,8,BUF,43,8,8,27,41.7,66.0,42.6,77.2,31.3,2,0,1,1,0,3,3,1,1,0,4,3,49,16.3,25,24,1,0,0,155.2,1,0
Jared Crick,7126,DI,16,HST,270,119,151,0,53.9,55.9,75.2,58.6,60.0,8,0,1,7,3,13,0,0,6,0,0,0,0,,0,,0,0,0,0.0,2,0
Miles Burris,7129,LB,6,OAK,41,8,21,12,43.0,56.2,58.3,72.0,31.1,2,0,0,2,0,2,0,1,1,0,2,2,75,37.5,53,71,1,0,0,158.3,1,0
Mike Daniels,7132,DI,16,GB,508,350,156,2,71.6,75.2,68.1,63.3,61.5,39,7,6,26,0,14,3,2,20,0,0,0,0,,0,,0,0,0,0.0,1,1
Jerron McMillian,7133,S,9,GB,192,8,55,129,28.3,63.7,33.2,59.5,29.0,1,0,1,0,0,13,0,5,2,0,19,14,218,15.6,86,63,3,0,1,150.9,1,0
Robert Blanton,7136,S,11,MIN,395,6,105,284,65.9,87.5,89.9,50.7,61.6,0,0,0,0,0,42,7,3,15,0,37,25,300,12.0,126,34,2,0,0,110.2,4,0
Najee Goode,7137,LB,6,PHI,191,35,85,71,60.8,55.5,30.7,69.7,63.1,4,1,2,1,3,8,2,6,4,0,6,5,54,10.8,53,20,0,0,1,104.2,1,0
Tank Carder,7141,LB,4,CLV,78,12,36,30,32.7,36.1,39.8,49.9,45.6,2,0,0,2,0,10,1,1,6,0,5,4,34,8.5,27,15,0,0,0,95.0,0,0
Chris Greenwood,7142,CB,2,DET,67,0,18,49,77.9,64.6,79.1,,78.3,0,0,0,0,0,5,0,0,2,0,8,6,47,7.8,9,23,1,0,0,128.6,0,0
Shaun Prater,7149,CB,3,MIN,159,0,45,114,64.7,62.1,27.9,,64.2,0,0,0,0,0,5,1,3,1,0,17,7,83,11.9,35,19,1,1,0,51.8,0,0
Jack Crawford,7151,ED,12,OAK,124,62,61,1,48.8,50.9,82.5,56.1,55.4,5,0,4,1,0,9,3,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Massaquoi,7156,ED,16,ATL,528,289,182,57,61.0,70.6,63.4,56.9,50.4,28,5,4,19,1,32,4,5,24,0,7,5,63,12.6,37,26,0,0,0,99.1,1,0
George Iloka,7159,S,16,CIN,1040,8,369,663,65.6,73.1,52.0,44.0,62.2,0,0,0,0,0,56,7,13,15,2,30,17,243,14.3,49,50,2,1,5,91.4,0,0
Jeremy Lane,7164,CB,11,SEA,163,1,36,126,79.4,77.5,90.6,65.6,76.7,1,0,0,1,0,11,0,1,4,0,21,13,131,10.1,99,63,0,0,3,79.7,1,0
Keith Tandy,7166,S,15,TB,445,13,180,252,73.1,58.2,71.6,57.9,75.7,2,0,1,1,0,30,4,4,8,1,23,12,144,12.0,34,33,2,3,0,61.1,0,0
Trenton Robinson,7170,S,7,WAS,34,1,22,11,75.7,66.1,41.7,60.0,75.6,0,0,0,0,0,1,1,0,0,0,3,0,0,,0,,0,0,1,39.6,0,0
Winston Guy,7171,S,11,JAX,360,1,128,231,43.5,53.7,54.1,94.4,44.9,1,1,0,0,0,16,3,6,4,1,14,9,174,19.3,99,95,4,0,0,147.0,3,0
B.J. Cunningham,7172,WR,1,PHI,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Isaiah Frey,7173,CB,16,CHI,507,41,158,308,62.3,76.7,63.5,56.7,58.5,8,1,2,5,0,42,4,7,21,0,46,35,368,10.5,151,27,2,0,1,113.3,2,0
Josh Bush,7176,S,8,NYJ,62,1,24,37,71.7,74.0,68.8,65.6,62.8,0,0,0,0,0,6,2,1,2,1,3,2,24,12.0,8,20,0,0,0,91.0,1,0
Danny Trevathan,7177,LB,16,DEN,949,90,353,506,69.6,71.1,76.0,64.2,64.7,18,2,3,13,0,86,26,11,50,2,60,41,467,11.4,316,35,3,3,3,87.3,0,0
Christo Bilukidi,7178,DI,7,CIN,74,37,37,0,59.1,55.9,73.1,53.6,70.3,1,1,0,0,0,4,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonte Green,7184,CB,3,DET,149,0,40,109,52.7,46.5,29.2,,53.5,0,0,0,0,0,6,2,4,0,0,20,10,126,12.6,40,25,1,0,3,86.7,1,0
Emmanuel Acho,7189,LB,2,PHI,24,1,7,16,64.1,66.1,29.4,59.1,60.6,0,0,0,0,0,1,0,1,0,0,2,2,15,7.5,18,8,0,0,0,97.9,0,0
Billy Winn,7190,DI,11,CLV,312,174,132,6,65.9,65.1,61.0,55.9,71.8,13,2,4,7,0,19,1,3,20,1,0,0,0,,0,,0,0,0,0.0,0,0
Nate Ebner,7193,CB,3,NE,6,0,1,5,62.7,60.0,91.1,,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Audie Cole,7195,LB,7,MIN,325,39,102,184,70.5,37.8,55.8,70.0,86.1,11,1,4,6,0,27,7,8,17,1,23,17,163,9.6,129,35,1,0,1,107.7,0,0
D.J. Campbell,7201,S,1,MIA,3,0,1,2,53.1,60.0,56.4,,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Alfonzo Dennard,7208,CB,13,NE,721,1,279,441,63.3,63.8,39.5,66.7,62.4,1,0,0,1,1,36,3,11,8,0,65,35,497,14.2,143,37,2,1,7,82.7,2,1
Jeris Pendleton,7212,DI,1,IND,40,31,9,0,54.4,65.8,70.8,48.4,60.0,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Nate Stupar,7214,LB,4,JAX,9,0,7,2,61.3,58.9,57.2,,61.6,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
DeAngelo Tyson,7220,DI,13,BLT,150,70,79,1,61.3,59.8,53.4,58.3,60.0,5,2,1,2,0,10,2,1,10,0,0,0,0,,0,,0,1,0,0.0,0,0
Cam Johnson,7221,ED,8,IND,102,66,31,5,58.3,61.6,62.3,54.2,63.5,5,0,1,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Junior Hemingway,7222,WR,2,KC,2,1,1,0,60.0,60.0,58.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Markus Kuhn,7223,DI,1,NYG,10,3,7,0,41.8,46.5,67.3,57.8,,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Antonio Allen,7224,S,16,NYJ,538,22,199,317,59.2,84.2,77.1,58.1,50.0,3,1,1,1,0,57,7,5,21,0,47,26,286,11.0,102,31,1,1,5,71.8,4,1
Trevin Wade,7227,CB,2,NO,35,0,3,32,57.9,60.0,,,57.2,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,,0,0,1,39.6,0,0
Travian Robertson,7230,DI,5,ATL,79,26,53,0,52.4,52.3,69.8,55.5,60.0,1,0,0,1,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Pointer,7250,S,1,SL,5,0,0,5,50.3,,71.6,,51.0,0,0,0,0,0,1,0,0,0,0,1,1,15,15.0,11,15,0,0,0,118.8,0,0
Matt Conrath,7258,DI,8,SL,135,72,60,3,51.7,51.4,45.9,59.5,55.5,6,1,2,3,0,5,0,2,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Delano Howell,7268,S,4,IND,209,2,84,123,58.9,65.5,48.3,56.0,56.7,0,0,0,0,0,14,9,5,5,0,9,6,73,12.2,48,27,0,0,1,91.4,0,0
Rodney McLeod,7271,S,16,SL,1068,8,434,626,53.3,49.2,43.3,44.0,54.7,0,0,0,0,0,72,6,16,19,1,54,37,407,11.0,198,30,1,2,5,81.3,0,0
Michael Thomas,7279,S,1,MIA,16,2,0,14,80.4,,83.9,54.9,83.4,0,0,0,0,0,2,0,0,1,0,6,3,25,8.3,2,12,0,1,1,21.5,0,0
Vontaze Burfict,7280,LB,16,CIN,1036,91,361,584,78.0,71.2,90.1,70.5,87.3,17,3,5,9,0,120,29,9,62,1,83,64,464,7.3,333,25,0,1,4,84.6,14,1
Tashaun Gipson Sr.,7288,S,16,CLV,1101,14,434,653,63.0,73.1,58.3,54.4,59.4,1,0,0,1,1,82,11,17,26,0,33,20,285,14.3,113,46,1,5,4,59.1,2,0
Duke Ihenacho,7297,S,15,DEN,774,33,269,472,55.2,79.5,68.9,47.6,49.3,4,0,0,4,0,58,13,10,15,3,46,29,352,12.1,155,38,1,0,3,93.8,7,1
Steven Johnson,7298,LB,7,DEN,10,0,7,3,70.3,66.1,87.6,,63.0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Robert Golden,7303,S,6,PIT,52,2,9,41,43.4,60.5,91.0,55.0,46.1,0,0,0,0,0,1,0,0,0,0,2,1,51,51.0,30,51,0,0,0,95.8,0,0
Adrian Robinson,7317,ED,4,WAS,21,18,2,1,59.8,61.3,76.9,58.1,60.0,2,0,0,2,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Micah Pellerin,7348,CB,1,TEN,21,0,4,17,32.7,60.0,26.4,,30.5,0,0,0,0,0,1,0,2,0,0,3,3,43,14.3,20,19,0,0,0,118.8,0,0
Marcus Dowtin,7353,ED,3,NYG,17,7,2,8,47.2,60.0,53.5,50.2,61.0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Damon Harrison Sr.,7355,DI,16,NYJ,500,225,275,0,90.8,93.0,70.8,53.7,74.7,10,1,0,9,1,44,13,4,39,0,0,0,0,,0,,0,0,0,0.0,1,0
Valentino Blake,7362,CB,4,PIT,5,0,2,3,33.6,60.0,50.2,,44.3,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Ryan Davis Sr.,7365,ED,7,JAX,109,89,19,1,77.4,56.3,72.2,67.5,80.0,15,2,4,9,0,2,0,1,2,0,0,0,0,,0,,0,1,0,0.0,0,0
