player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Marcus Sherels,6017,CB,11,MIN,296,3,94,199,43.9,63.2,65.4,73.5,41.6,2,1,0,1,0,19,2,3,8,0,39,29,347,12.0,181,44,2,0,2,118.2,0,0
Junior Galette,6018,ED,16,NO,358,291,66,1,59.0,45.4,62.6,65.6,64.4,28,4,8,16,0,8,4,1,8,0,0,0,0,,0,,0,0,0,0.0,3,1
Albert McClellan,6022,LB,9,BLT,51,1,33,17,63.0,57.8,62.5,59.2,67.9,0,0,0,0,0,6,1,1,3,0,3,0,0,,0,,0,0,0,39.6,0,0
Malcolm Sheppard,6030,ED,11,TEN,221,112,105,4,57.0,64.1,73.1,53.0,63.1,4,0,0,4,0,8,0,0,7,0,0,0,0,,0,,0,0,0,0.0,1,1
Mitch Unrein,6031,DI,13,DEN,96,48,48,0,41.1,48.1,71.8,51.6,57.6,0,0,0,0,0,6,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Martin Tevaseu,6055,DI,5,NYJ,40,11,29,0,61.2,61.7,68.4,55.6,,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Sanford,6056,ED,5,CLV,48,20,28,0,59.3,57.9,71.6,60.1,,3,0,2,1,0,5,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Cory Greenwood,6062,ED,4,KC,12,0,8,4,52.1,65.5,73.2,,45.7,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Price-Brent,6072,DI,11,DAL,133,61,62,10,69.7,72.8,73.2,72.5,56.6,5,0,0,5,0,3,2,0,3,0,0,0,0,,0,,0,0,0,0.0,2,0
George Johnson,6112,DI,4,TB,36,24,12,0,69.0,59.8,68.7,63.8,62.2,2,0,0,2,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Isaiah Trufant,6120,CB,3,NYJ,11,3,0,8,46.3,,23.2,49.4,51.6,0,0,0,0,0,0,0,1,0,0,1,1,18,18.0,11,18,0,0,0,118.8,0,0
Auston English,6136,ED,7,CLV,120,66,54,0,50.0,51.6,28.8,49.1,61.2,1,0,0,1,0,4,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Von Miller,6154,ED,15,DEN,880,404,365,111,90.3,81.3,90.7,88.5,86.7,60,12,19,29,1,41,8,0,41,2,13,11,86,7.8,61,32,1,0,1,119.9,6,0
Marcell Dareus,6155,DI,16,BUF,734,407,326,1,68.0,62.2,60.5,70.9,59.5,37,6,7,24,1,32,10,2,31,0,1,1,3,3.0,7,3,0,0,0,79.2,3,0
Patrick Peterson,6157,CB,16,ARZ,1098,6,428,664,49.6,60.0,45.0,64.7,47.5,2,1,0,1,0,55,4,8,15,0,113,67,869,13.0,198,38,3,2,7,85.0,9,0
Aldon Smith,6159,ED,16,SF,489,354,96,39,90.5,74.5,76.0,90.2,67.5,64,15,13,36,1,16,2,0,26,2,4,2,17,8.5,14,9,0,0,1,61.5,2,0
J.J. Watt,6163,DI,16,HST,776,498,272,6,69.1,68.8,69.6,66.0,68.2,43,7,11,25,4,42,6,6,40,0,0,0,0,,0,,0,0,0,0.0,7,1
Nick Fairley,6165,DI,10,DET,226,134,92,0,70.1,66.9,60.3,68.6,67.3,10,1,2,7,0,10,4,1,10,0,0,0,0,,0,,0,0,0,0.0,3,0
Robert Quinn,6166,ED,15,SL,561,340,213,8,57.8,49.2,61.1,62.1,64.1,36,6,9,21,2,13,5,3,13,0,1,1,2,2.0,3,2,0,0,0,79.2,0,0
Ryan Kerrigan,6168,ED,16,WAS,1026,454,434,138,62.7,52.1,49.6,75.9,41.7,57,9,13,35,2,40,9,5,33,4,19,15,195,13.0,109,37,1,1,1,105.0,3,1
Corey Liuget,6170,DI,15,SD,452,210,242,0,47.9,49.2,58.2,56.7,56.5,11,1,1,9,2,12,5,1,8,1,0,0,0,,0,,0,0,0,0.0,1,0
Prince Amukamara,6171,CB,6,NYG,140,1,36,103,54.2,82.5,84.1,58.0,49.9,0,0,0,0,0,11,2,0,1,0,17,11,243,22.1,50,74,2,1,0,122.8,1,0
Adrian Clayborn,6172,ED,16,TB,849,434,405,10,63.5,49.4,45.4,77.2,65.1,50,8,10,32,0,23,15,8,23,2,2,2,36,18.0,24,26,0,0,0,118.8,6,1
Phil Taylor Sr.,6173,DI,16,CLV,732,353,379,0,57.7,55.3,73.9,64.7,61.0,16,4,2,10,1,41,7,2,27,1,1,1,-2,-2.0,3,-2,0,0,0,79.2,4,0
Cameron Jordan,6176,ED,16,NO,576,317,258,1,64.1,71.9,64.4,59.3,55.9,24,1,5,18,4,19,10,1,19,0,0,0,0,,0,,0,0,0,0.0,4,0
Jimmy Smith,6179,CB,9,BLT,250,1,65,184,78.0,87.8,84.7,54.3,75.4,0,0,0,0,0,17,0,0,6,0,34,16,217,13.6,58,49,3,2,3,72.8,0,0
Muhammad Wilkerson,6182,DI,16,NYJ,599,298,296,5,58.2,65.2,28.3,56.7,33.6,15,3,4,8,2,35,3,8,31,1,2,1,5,5.0,8,5,0,0,0,56.3,3,2
Cameron Heyward,6183,DI,15,PIT,194,101,92,1,61.3,53.1,75.4,63.8,67.5,11,1,4,6,0,10,1,0,9,1,0,0,0,,0,,0,0,0,0.0,0,0
Ras-I Dowling,6185,CB,2,NE,91,0,23,68,65.4,67.7,45.2,,64.0,0,0,0,0,0,3,0,1,0,0,7,3,74,24.7,15,26,0,0,0,81.8,1,1
Aaron Williams,6186,CB,9,BUF,438,0,186,252,53.9,90.8,73.2,,46.6,0,0,0,0,0,29,2,3,6,1,37,22,356,16.2,63,39,5,1,3,120.0,4,1
Jabaal Sheard,6189,ED,16,CLV,949,494,444,11,68.2,51.8,47.8,82.1,58.5,54,9,4,41,1,37,10,9,36,4,2,2,15,7.5,14,10,0,0,0,97.9,5,0
Akeem Ayers,6191,LB,16,TEN,818,102,382,334,59.2,67.7,76.7,61.6,50.4,15,2,1,12,1,55,13,7,36,1,49,42,362,8.6,245,29,2,0,0,111.1,3,0
Bruce Carter,6192,LB,6,DAL,41,7,14,20,49.1,41.3,77.0,52.3,64.1,0,0,0,0,0,2,0,0,1,0,4,2,17,8.5,24,13,0,0,1,61.5,0,0
Brooks Reed,6194,ED,16,HST,773,405,289,79,69.1,68.7,67.0,60.2,71.6,35,6,6,23,2,28,7,3,29,0,2,2,15,7.5,11,11,0,0,0,97.9,0,0
Rahim Moore,6197,S,12,DEN,515,4,227,284,48.9,55.3,41.8,47.6,50.2,0,0,0,0,0,28,1,10,7,0,12,9,144,16.0,82,61,1,1,1,107.6,1,0
Marcus Gilchrist,6202,CB,11,SD,269,2,89,178,53.3,68.8,70.1,53.5,52.5,0,0,0,0,0,24,2,2,4,0,34,26,401,15.4,106,64,3,2,1,119.9,3,0
Da'Quan Bowers,6203,ED,16,TB,497,237,249,11,57.3,50.7,29.3,63.3,65.3,25,2,4,19,4,21,2,6,19,0,1,0,0,,0,,0,0,1,39.6,1,0
Stephen Paea,6205,DI,11,CHI,309,195,111,3,66.3,60.8,74.5,65.9,59.1,9,2,2,5,0,12,3,0,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Jaiquawn Jarrett,6206,S,6,PHI,247,14,87,146,36.0,35.5,60.6,39.1,46.0,0,0,0,0,0,16,0,3,4,0,11,7,140,20.0,20,37,0,0,0,107.2,0,0
Brandon Harris,6212,CB,2,HST,28,1,10,17,54.1,54.5,74.8,68.2,50.4,1,0,0,1,0,1,1,0,0,0,3,2,30,15.0,2,23,1,0,0,138.9,0,0
Terrell McClain,6217,DI,12,CAR,471,283,187,1,38.3,33.7,43.1,57.6,52.7,12,1,2,9,0,12,3,2,8,0,0,0,0,,0,,0,0,0,0.0,2,0
Nate Irving,6219,LB,2,DEN,5,1,1,3,60.5,60.0,,61.7,62.2,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kelvin Sheppard,6220,LB,13,BUF,435,5,267,163,68.1,79.9,90.8,78.0,45.6,2,0,2,0,0,46,11,1,24,0,20,18,181,10.1,118,44,1,0,1,121.0,1,1
Justin Houston,6222,ED,16,KC,754,206,385,163,63.9,72.9,89.3,73.2,29.8,22,6,3,13,3,45,2,2,32,1,23,18,274,15.2,195,41,0,0,0,116.3,1,0
Martez Wilson,6224,LB,7,NO,63,28,22,13,65.7,52.0,45.7,81.2,61.2,5,1,2,2,0,4,0,1,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Jurrell Casey,6229,DI,16,TEN,654,300,336,18,73.9,69.5,73.9,61.5,69.8,12,3,4,5,0,40,10,2,35,1,2,1,7,7.0,2,7,0,0,1,58.3,1,0
Chris Culliver,6232,CB,13,SF,414,0,77,337,67.8,70.7,75.5,,67.8,0,0,0,0,0,35,1,3,2,0,53,30,280,9.3,95,36,2,1,5,76.0,2,1
DeMarcus Van Dyke,6233,CB,10,OAK,319,0,110,209,55.4,49.1,28.7,,57.6,0,0,0,0,0,10,1,3,2,0,30,13,170,13.1,58,26,2,1,3,70.1,1,0
Mason Foster,6236,LB,16,TB,865,95,421,349,43.4,37.7,64.7,53.3,57.0,7,2,2,3,1,65,14,11,34,1,35,28,278,9.9,226,25,1,1,0,97.4,2,0
Allen Bailey,6238,DI,15,KC,289,225,64,0,62.4,64.5,52.5,58.7,,11,1,1,9,2,7,0,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Drake Nevis,6239,DI,5,IND,163,85,78,0,63.8,61.3,74.0,61.1,60.1,6,0,1,5,1,12,3,2,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Johnny Patrick,6240,CB,3,NO,45,1,2,42,78.1,60.0,65.5,58.3,78.4,0,0,0,0,0,5,1,1,2,0,8,5,37,7.4,10,11,0,0,0,73.4,0,0
Shareece Wright,6241,CB,1,SD,4,0,0,4,64.9,,,,64.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Curtis Marsh,6242,CB,4,PHI,12,0,3,9,75.3,60.0,,,75.9,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,,0,0,1,39.6,0,0
Akeem Dent,6243,LB,3,ATL,12,2,2,8,67.3,60.0,74.9,56.5,66.9,0,0,0,0,0,1,0,0,0,0,1,1,8,8.0,3,8,0,0,0,100.0,0,0
Chris Conte,6245,S,10,CHI,593,4,198,391,57.2,62.9,62.7,68.8,54.3,1,0,0,1,0,26,5,5,5,0,20,13,198,15.2,73,47,2,1,0,110.0,0,0
Kenrick Ellis,6246,DI,5,NYJ,68,23,45,0,68.3,68.5,72.7,57.2,,1,0,0,1,0,7,0,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Sione Fua,6249,DI,11,CAR,406,166,238,2,54.5,56.5,73.3,56.6,59.2,6,0,1,5,0,11,0,0,10,0,0,0,0,,0,,0,0,0,0.0,2,1
Brandon Hogan,6250,CB,3,CAR,56,0,14,42,61.6,51.7,75.2,,63.1,0,0,0,0,0,1,1,0,0,0,1,1,16,16.0,0,16,0,0,0,118.8,0,0
K.J. Wright,6251,LB,15,SEA,562,33,308,221,65.6,67.9,65.9,86.1,56.3,8,2,2,4,1,52,8,7,36,1,28,21,194,9.2,119,33,4,0,3,133.0,2,0
Da'Norris Searcy,6252,S,9,BUF,227,4,112,111,64.3,79.7,68.0,48.4,54.8,1,0,0,1,0,21,4,4,12,0,12,7,74,10.6,30,22,2,1,1,81.3,0,0
Sam Acho,6255,ED,16,ARZ,556,211,231,114,68.5,43.7,64.9,75.8,81.1,18,6,0,12,1,22,4,2,17,4,9,8,97,12.1,58,28,0,0,1,111.6,0,0
Christian Ballard,6258,ED,16,MIN,237,142,94,1,61.2,67.2,44.7,58.3,60.0,8,0,2,6,0,10,3,2,8,1,0,0,0,,0,,0,0,0,0.0,2,0
Quinton Carter,6260,S,13,DEN,738,20,318,400,45.7,57.1,58.6,52.4,45.1,2,1,0,1,0,41,6,8,7,0,23,17,198,11.6,88,46,2,0,1,128.5,3,1
Colin McCarthy,6261,LB,11,TEN,534,39,208,287,68.9,57.5,60.4,60.9,73.1,4,0,2,2,0,56,7,9,33,2,36,25,271,10.8,124,35,1,1,2,89.0,1,0
Chimdi Chekwa,6265,CB,4,OAK,123,0,45,78,41.4,53.8,43.5,,40.5,0,0,0,0,0,6,0,2,1,0,14,10,129,12.9,45,24,1,0,0,123.8,2,1
Casey Matthews,6268,LB,12,PHI,326,31,134,161,34.1,50.4,71.3,54.9,29.9,2,1,1,0,0,28,4,4,16,0,27,21,217,10.3,172,40,2,0,0,124.8,0,0
Jalil Brown,6270,CB,6,KC,29,0,9,20,53.6,61.4,80.2,,53.7,0,0,0,0,0,2,0,0,0,0,4,3,27,9.0,17,17,1,0,0,132.3,0,0
Chris Prosinski,6273,S,12,JAX,195,0,39,156,55.2,50.5,65.1,,59.3,0,0,0,0,0,11,4,2,1,0,5,2,37,18.5,5,27,0,0,0,66.3,1,0
Cortez Allen,6280,CB,9,PIT,59,6,7,46,51.8,53.2,80.8,61.6,52.8,1,0,0,1,0,7,0,0,3,0,11,9,86,9.6,31,17,0,0,0,99.2,0,0
Buster Skrine,6289,CB,11,CLV,123,1,35,87,54.8,51.8,70.8,57.9,55.7,0,0,0,0,0,8,1,1,2,0,15,8,87,10.9,24,16,1,1,1,65.1,1,0
Brandon Burton,6291,CB,3,MIN,71,0,34,37,38.0,55.9,77.8,,34.4,0,0,0,0,0,3,1,0,1,0,4,4,75,18.8,11,40,0,0,0,118.8,0,0
Karl Klug,6294,DI,16,TEN,507,358,141,8,65.7,53.7,64.6,68.6,60.0,24,6,5,13,4,10,4,1,17,0,1,1,8,8.0,2,8,1,0,0,139.6,0,0
Josh Thomas,6295,CB,1,CAR,4,0,0,4,63.5,,,,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Shiloh Keo,6296,S,2,HST,28,0,10,18,35.4,60.8,,,46.0,0,0,0,0,0,0,0,0,0,0,1,1,5,5.0,0,5,1,0,0,127.1,1,0
DeJon Gomes,6298,S,7,WAS,204,12,82,110,45.6,65.9,71.5,72.5,39.1,3,0,0,3,0,19,6,3,8,0,13,9,175,19.4,100,59,2,0,1,151.4,0,0
Ahmad Black,6303,S,3,TB,59,0,40,19,56.9,50.1,30.2,,64.0,0,0,0,0,0,3,3,4,2,0,2,1,9,9.0,11,9,0,0,0,62.5,0,0
Richard Sherman,6306,CB,14,SEA,763,0,285,478,78.0,77.5,73.3,,79.3,0,0,0,0,0,48,2,4,13,1,84,39,493,12.6,135,68,3,4,9,57.3,8,0
Doug Hogue,6309,LB,1,DET,12,0,1,11,51.4,60.0,,,50.9,0,0,0,0,0,0,0,0,0,0,4,3,25,8.3,22,11,0,0,0,90.6,0,0
Jermale Hines,6310,S,1,IND,11,0,9,2,65.3,61.5,76.7,,62.8,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Carter,6314,LB,3,PIT,42,31,10,1,53.1,54.7,75.1,56.3,76.9,2,0,1,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Chykie Brown,6316,CB,2,BLT,13,0,0,13,70.4,,76.6,,70.2,0,0,0,0,0,3,0,0,0,0,4,3,30,10.0,11,12,0,0,0,95.8,0,0
Pernell McPhee,6317,DI,16,BLT,353,302,48,3,80.7,49.7,66.3,77.0,76.2,33,7,6,20,2,11,2,1,15,1,0,0,0,,0,,0,0,0,0.0,0,0
Mistral Raymond,6322,S,8,MIN,378,6,160,212,60.5,60.3,56.5,59.6,59.7,1,0,1,0,0,14,5,4,3,0,8,5,42,8.4,6,22,3,1,3,76.0,0,0
Byron Maxwell,6325,CB,1,SEA,2,0,2,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
David Carter,6336,DI,16,ARZ,240,108,132,0,70.1,62.9,45.4,82.2,59.8,5,1,1,3,2,15,2,3,10,1,0,0,0,,0,,0,0,0,0.0,1,0
Greg Jones,6337,LB,13,NYG,197,7,118,72,61.5,73.1,68.6,50.6,46.4,0,0,0,0,0,20,3,3,7,0,3,2,46,23.0,34,31,1,0,0,149.3,0,0
D.J. Smith,6338,LB,5,GB,262,48,100,114,75.6,81.9,73.2,61.4,63.7,6,0,0,6,0,26,8,2,10,0,21,16,150,9.4,91,39,0,1,0,75.5,0,0
Chris Rucker,6340,CB,10,IND,317,0,129,188,62.3,45.1,73.7,,65.3,1,0,0,1,0,26,5,2,6,0,25,20,184,9.2,57,23,1,0,1,110.7,1,0
Brian Rolle,6345,LB,16,PHI,644,42,305,297,62.7,58.4,45.7,67.2,67.6,8,1,3,4,0,45,8,12,32,1,50,34,331,9.7,288,47,4,0,1,113.0,2,0
Tyler Sash,6350,S,5,NYG,20,4,5,11,32.0,60.3,78.2,48.1,38.4,0,0,0,0,0,2,0,0,0,0,2,2,37,18.5,3,28,1,0,0,158.3,0,0
Jerrell Powe,6351,DI,1,KC,9,2,7,0,68.7,67.0,,58.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jacquian Williams,6354,LB,15,NYG,494,89,123,282,53.6,59.2,79.2,58.4,49.6,6,1,1,4,1,50,11,3,24,0,50,40,357,8.9,245,24,2,0,3,109.7,2,0
Pep Levingston,6357,DI,4,SEA,43,23,18,2,43.9,51.9,67.3,53.2,56.3,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Rogers,6358,CB,9,BUF,214,1,68,145,61.4,50.3,52.3,59.0,63.3,0,0,0,0,0,12,1,3,4,0,22,15,175,11.7,78,26,2,1,3,103.4,0,0
Zach Clayton,6364,DI,3,TEN,27,9,18,0,61.7,62.0,69.6,55.9,60.0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandyn Thompson,6365,CB,1,WAS,4,0,1,3,50.1,60.1,75.2,,47.3,0,0,0,0,0,2,0,0,0,0,1,1,12,12.0,3,12,0,0,0,116.7,0,0
Anthony Gaitor,6374,CB,5,TB,41,0,13,28,32.2,65.3,28.7,,29.5,0,0,0,0,0,4,0,2,1,0,6,4,44,11.0,24,19,0,0,0,88.2,1,0
Jonathan Nelson,6381,S,2,CAR,75,0,20,55,58.1,61.6,86.1,,57.6,0,0,0,0,0,7,2,0,0,0,9,7,63,9.0,21,15,0,1,0,56.3,0,0
Frank Kearse,6383,DI,6,CAR,170,90,80,0,63.0,62.3,48.4,59.2,,3,0,1,2,1,8,5,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Andrew Gachkar,6386,LB,3,SD,20,0,1,19,73.1,60.0,79.9,,70.6,0,0,0,0,0,1,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jimmy Wilson,6387,CB,10,MIA,213,3,75,135,51.7,74.0,25.6,65.8,46.9,1,0,1,0,0,7,0,3,4,0,16,9,124,13.8,46,37,3,1,4,94.8,2,0
Malcolm Smith,6394,LB,8,SEA,57,7,11,39,59.5,56.0,48.8,87.9,50.7,3,1,1,1,0,4,0,1,2,0,9,8,73,9.1,58,13,1,0,0,137.5,0,0
Eric Hagg,6400,S,9,CLV,180,3,70,107,53.1,37.7,55.3,50.1,60.5,0,0,0,0,0,10,0,2,3,0,9,6,64,10.7,21,22,1,0,1,124.3,1,0
Chris Neild,6405,DI,15,WAS,160,70,88,2,53.5,45.2,75.3,68.6,61.0,4,3,0,1,0,2,3,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Spencer Paysinger,6419,LB,4,NYG,49,8,22,19,66.3,49.7,79.1,51.8,82.6,0,0,0,0,0,5,0,0,2,0,1,1,4,4.0,5,4,0,0,0,83.3,0,0
Alex Albright,6431,ED,11,DAL,45,24,16,5,66.4,67.0,75.9,58.7,64.2,1,0,0,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Robert Eddins,6434,ED,1,BUF,6,3,3,0,68.9,60.8,,67.8,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Harris Jr.,6457,CB,12,DEN,448,14,151,283,76.7,68.4,80.3,56.8,76.7,2,0,2,0,0,59,1,4,23,0,57,41,442,10.8,193,52,1,1,5,92.9,2,1
Ian Williams,6472,DI,1,SF,7,3,4,0,59.8,61.5,,56.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Alex Silvestro,6477,DI,1,NE,12,9,3,0,65.6,61.2,68.1,63.2,,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeff Tarpinian,6478,LB,1,NE,22,0,12,10,56.8,60.4,77.8,,55.1,0,0,0,0,0,4,0,0,1,0,3,2,20,10.0,7,13,0,0,0,85.4,0,0
Larry Dean,6487,LB,1,MIN,6,0,6,0,65.0,62.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Bellore,6515,LB,4,NYJ,10,0,8,2,72.6,68.1,75.0,,60.8,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kiante Tripp,6551,DI,3,CLV,11,3,8,0,62.0,61.8,66.8,58.3,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrin Walls,6553,CB,2,ATL,17,0,1,16,61.3,60.0,33.1,,61.0,0,0,0,0,0,1,0,1,0,0,6,3,38,12.7,12,16,1,1,1,70.1,0,0
Mario Addison,6558,ED,7,IND,131,77,50,4,52.1,56.6,72.9,50.7,60.2,0,0,0,0,0,4,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Dom DeCicco,6563,LB,1,CHI,2,0,2,0,64.0,60.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
T.J. Heath,6596,CB,1,JAX,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Scott Lutrus,6600,LB,2,IND,7,0,7,0,67.6,64.7,71.7,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Rutland,6605,CB,7,JAX,266,0,99,167,43.3,50.4,50.2,,42.4,0,0,0,0,0,16,1,4,2,0,28,19,186,9.8,47,22,2,1,0,95.2,0,0
Jeron Johnson,6621,S,2,SEA,10,0,3,7,63.8,60.0,75.2,,62.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Morgan,6623,LB,1,SEA,4,0,4,0,64.1,61.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Spears,6637,LB,3,CLV,6,1,4,1,60.8,60.1,,59.8,60.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,6,0,0,0,0,79.2,0,0
Demarcus Dobbs,6655,DI,9,SF,34,21,13,0,65.4,70.8,69.2,55.0,,1,0,0,1,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Trattou,6669,ED,3,NYG,16,6,10,0,58.5,56.3,67.4,62.7,,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mister Alexander,6697,LB,2,HST,19,1,13,5,80.1,76.3,75.3,59.2,63.6,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Bryan Braman,6699,ED,6,HST,20,11,9,0,62.7,60.7,68.1,61.3,,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Franklin,6715,LB,4,JAX,16,0,8,8,52.7,62.6,,,48.1,0,0,0,0,0,0,0,0,0,0,2,2,19,9.5,17,11,0,0,0,106.3,0,0
Isa Abdul-Quddus,6722,S,12,NO,160,6,38,116,69.8,68.2,63.1,43.7,71.2,0,0,0,0,0,6,0,1,0,1,3,3,41,13.7,19,25,0,0,1,118.8,1,0
Bront Bird,6731,LB,3,SD,29,1,5,23,59.7,53.3,80.0,58.9,63.3,0,0,0,0,0,6,0,1,4,0,7,5,80,16.0,71,48,0,0,1,109.2,0,0
Darryl Gamble,6737,LB,4,SD,99,51,31,17,51.4,59.7,74.1,50.9,63.1,1,0,0,1,0,1,0,0,1,0,1,1,16,16.0,3,16,0,0,0,118.8,1,1
M.D. Jennings,6752,S,1,GB,10,0,2,8,62.5,60.0,,,61.5,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Jamari Lattimore,6754,LB,3,GB,29,16,7,6,46.3,60.2,,51.5,46.0,0,0,0,0,0,0,0,0,0,0,1,1,5,5.0,2,5,1,0,0,127.1,0,0
Vic So'oto,6759,LB,5,GB,83,55,13,15,51.1,70.0,77.1,55.0,46.6,3,1,0,2,0,4,1,0,1,0,2,2,21,10.5,8,11,0,0,0,110.4,0,0
Mark Herzlich,6767,LB,2,NYG,72,8,36,28,50.0,66.2,82.6,70.8,32.7,3,0,1,2,0,5,1,0,3,0,5,4,79,19.8,30,29,0,0,1,118.8,0,0
Joe Young,6786,S,15,IND,409,1,114,294,51.8,53.7,60.0,59.2,52.3,0,0,0,0,0,23,8,6,5,0,12,7,103,14.7,15,23,3,2,2,86.5,0,0
Adrian Moten,6789,LB,5,SEA,24,1,21,2,59.7,59.6,79.2,59.3,60.8,0,0,0,0,0,3,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
James Dockery,6814,CB,2,CLV,14,0,11,3,65.2,62.2,,,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Ben Jacobs,6817,LB,1,CLV,3,0,3,0,60.4,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Corbin Bryant,6825,DI,1,PIT,5,3,2,0,43.4,57.5,,56.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Thomas Keiser,6852,ED,8,CAR,202,122,74,6,66.8,67.4,75.7,56.3,70.8,8,4,1,3,0,7,1,0,7,0,1,1,8,8.0,10,8,0,1,0,60.4,0,0
Sterling Moore,6871,CB,5,NE,242,2,70,170,68.0,74.7,64.5,53.5,66.6,0,0,0,0,0,7,1,1,1,0,12,5,98,19.6,17,33,1,2,0,59.0,1,0
A.J. Edds,6910,LB,3,IND,71,4,26,41,79.8,72.8,85.7,53.5,75.0,0,0,0,0,0,8,2,0,2,0,2,2,14,7.0,8,9,0,0,0,95.8,0,0
David Caldwell,6921,S,16,IND,601,2,381,218,60.2,79.0,68.5,53.5,47.8,0,0,0,0,0,51,9,8,19,0,20,11,165,15.0,57,81,3,0,2,121.9,1,0
Tracy Wilson,6945,S,3,NYJ,14,0,10,4,62.8,60.9,,,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Smith,6946,CB,1,SL,4,0,1,3,47.2,60.0,72.5,,48.7,0,0,0,0,0,1,0,0,0,0,2,1,6,6.0,0,6,0,0,0,56.3,0,0
Will Tukuafu,7764,DI,3,SF,14,8,6,0,48.8,47.0,68.1,61.8,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
