player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Chris Chamberlain,4542,LB,9,SL,172,20,86,66,58.8,52.7,41.3,56.1,67.5,0,0,0,0,1,17,3,4,13,0,10,9,85,9.4,78,30,0,0,1,102.1,0,0
Cary Williams,4543,CB,3,BLT,7,0,0,7,75.1,,,,72.2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Rob Jackson,4556,ED,2,WAS,43,29,11,3,83.2,76.5,75.2,72.7,61.3,5,1,1,3,0,2,0,0,1,1,1,1,0,0.0,7,0,0,0,0,79.2,0,0
Lionel Dotson,4559,DI,2,MIA,43,16,27,0,63.7,66.7,69.2,53.0,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Horton,4563,S,2,WAS,10,1,0,9,29.9,,76.7,57.3,47.0,0,0,0,0,0,1,0,0,0,0,1,1,28,28.0,5,28,0,0,0,118.8,1,0
Kennard Cox,4565,CB,2,SEA,56,0,35,21,58.7,73.1,80.4,,51.4,0,0,0,0,0,5,2,0,1,0,9,6,69,11.5,13,24,1,0,1,126.6,0,0
David Vobora,4566,LB,10,SL,229,29,126,74,69.1,65.4,69.1,73.1,67.9,7,2,0,5,0,19,5,2,11,0,11,10,64,6.4,55,9,0,0,0,90.9,1,0
Gary Guyton,4577,LB,16,NE,626,91,158,377,60.8,53.4,70.0,66.7,63.6,8,3,2,3,1,37,9,5,18,1,50,38,382,10.1,250,30,1,2,2,87.3,2,0
Wesley Woodyard,4583,LB,7,DEN,145,16,80,49,47.4,68.5,53.8,86.2,28.3,4,1,1,2,0,14,3,4,7,1,12,11,133,12.1,123,31,1,0,0,140.6,0,0
JoLonn Dunbar,4588,LB,11,NO,320,39,179,102,64.2,59.6,81.5,55.1,74.7,2,1,0,1,0,29,6,1,17,0,16,10,80,8.0,53,12,0,0,2,75.0,1,0
Roy Lewis,4593,CB,13,SEA,265,36,29,200,75.4,66.1,52.3,60.4,75.7,6,1,0,5,0,13,2,3,4,0,27,15,191,12.7,93,36,0,0,5,77.9,1,0
Ogemdi Nwagbuo,4598,DI,15,SD,258,124,134,0,60.4,68.3,53.2,49.9,60.0,2,0,0,2,0,10,4,2,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Jamar Adams,4617,S,1,PHI,64,4,26,34,68.5,68.1,80.1,48.6,66.4,0,0,0,0,0,3,0,0,0,0,2,0,0,,0,,0,0,1,39.6,0,0
Elbert Mack,4624,CB,11,TB,88,1,6,81,44.4,40.4,37.9,59.0,49.8,0,0,0,0,0,7,0,2,1,0,16,11,114,10.4,50,18,0,0,0,89.1,1,0
Husain Abdullah,4652,S,15,MIN,874,12,352,510,63.0,86.6,77.5,84.4,48.2,4,0,1,3,0,55,13,7,14,0,38,24,311,13.0,126,30,3,3,4,82.2,0,0
Leger Douzable,4654,DI,15,JAX,217,109,108,0,56.7,62.8,71.8,59.4,,4,0,0,4,0,6,1,3,3,0,0,0,0,,0,,0,0,0,0.0,3,1
Erin Henderson,4656,LB,5,MIN,22,2,13,7,70.9,69.1,71.7,56.3,65.4,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Foster,4686,DI,16,IND,545,376,164,5,60.9,61.3,68.9,58.4,61.9,17,4,0,13,0,20,5,1,19,0,0,0,0,,0,,0,0,0,0.0,0,0
Jordan Senn,4690,LB,5,CAR,53,6,37,10,26.4,26.3,51.8,54.7,42.6,0,0,0,0,0,3,3,1,2,0,1,1,16,16.0,16,16,0,0,0,118.8,0,0
David Hawthorne,4693,LB,16,SEA,717,18,404,295,76.3,78.7,60.2,81.2,63.7,5,0,1,4,0,82,23,13,48,1,39,29,324,11.2,250,51,2,1,1,105.1,0,0
Titus Brown,4695,ED,7,CLV,23,19,4,0,75.7,63.6,67.4,64.0,61.1,4,0,0,4,0,1,0,0,1,0,1,1,9,9.0,12,9,0,0,0,104.2,0,0
Marcus Dixon,4724,DI,3,NYJ,43,24,19,0,54.3,53.0,71.2,58.7,,1,1,0,0,0,3,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Kyle Arrington,4742,CB,16,NE,846,33,306,507,63.7,80.8,76.6,53.1,60.1,2,0,1,1,0,56,2,4,12,0,72,47,719,15.3,178,41,4,1,5,110.8,3,1
Brian Schaefering,4753,DI,16,CLV,490,240,249,1,47.7,47.5,69.7,51.9,64.0,9,0,0,9,0,23,3,2,14,0,0,0,0,,0,,0,0,0,0.0,0,0
Lamar Divens,4757,DI,1,BLT,5,1,4,0,34.4,45.2,,59.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Anthony Toribio,4759,DI,5,KC,65,35,30,0,49.5,48.3,73.6,56.3,60.0,2,0,1,1,0,3,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Wallace Gilberry,4763,DI,16,KC,500,390,110,0,67.6,40.2,56.1,74.2,64.8,40,6,6,28,1,11,1,3,15,2,0,0,0,,0,,0,0,0,0.0,1,0
Jameel McClain,4788,LB,16,BLT,519,35,263,221,66.2,63.3,69.9,61.5,68.2,4,0,0,4,0,47,12,5,24,0,37,32,313,9.8,190,30,0,0,3,101.9,1,0
Jesse Nading,4796,ED,5,HST,106,75,26,5,47.7,35.5,74.7,57.6,62.2,6,1,0,5,0,5,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Cameron Wake,4907,ED,16,MIA,907,466,389,52,86.9,63.0,79.2,90.1,71.3,66,16,21,29,3,42,3,4,42,3,6,6,50,8.3,39,20,0,0,0,101.4,1,0
Kenny Onatolu,4918,LB,1,MIN,9,0,8,1,65.5,63.2,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tyson Jackson,4926,DI,12,KC,296,135,161,0,62.5,67.8,77.3,50.6,60.0,3,1,0,2,0,22,4,0,15,0,0,0,0,,0,,0,0,0,0.0,0,0
Aaron Curry,4927,LB,16,SEA,862,213,410,239,65.3,68.9,64.8,66.2,64.9,21,4,5,12,1,56,8,6,37,2,30,25,232,9.3,192,49,1,0,0,110.0,7,1
B.J. Raji,4932,DI,16,GB,867,508,358,1,66.2,54.9,69.7,69.9,79.7,35,7,4,24,2,27,5,3,28,0,1,1,9,9.0,9,9,0,0,0,104.2,0,0
Aaron Maybin,4934,ED,11,BUF,93,69,24,0,55.2,61.8,71.6,57.1,60.0,6,0,1,5,0,4,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Brian Orakpo,4936,ED,15,WAS,933,430,362,141,62.5,47.8,62.0,76.2,54.5,48,8,6,34,1,34,9,6,28,1,13,11,136,12.4,117,34,0,0,1,110.3,4,0
Malcolm Jenkins,4937,S,15,NO,821,21,348,452,71.2,57.9,53.0,73.5,76.0,5,1,1,3,0,54,6,12,16,1,44,25,293,11.7,148,55,1,2,10,65.8,4,0
Brian Cushing,4938,LB,12,HST,788,155,344,289,58.0,51.5,78.2,76.6,56.0,25,1,12,12,1,57,10,7,31,1,29,24,189,7.9,155,18,1,0,3,105.3,3,0
Larry English,4939,ED,8,SD,153,80,63,10,64.3,62.7,76.1,60.4,64.6,9,4,1,4,0,5,1,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Robert Ayers,4941,ED,11,DEN,651,289,296,66,61.0,65.4,53.2,58.1,52.3,24,1,11,12,1,31,4,4,22,1,9,8,81,10.1,96,36,1,0,0,141.2,1,0
Peria Jerry,4947,DI,16,ATL,207,165,34,8,62.0,64.2,72.8,58.3,65.0,10,2,2,6,1,6,1,1,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Vontae Davis,4948,CB,16,MIA,1001,5,431,565,77.1,75.2,32.5,55.0,75.4,1,0,0,1,0,45,7,13,15,0,72,45,530,11.8,242,86,3,1,9,92.9,1,0
Clay Matthews,4949,ED,15,GB,862,423,328,111,80.2,52.0,88.3,82.7,90.2,60,13,11,36,1,36,6,4,38,2,12,7,32,4.6,26,15,0,1,0,28.5,2,1
Ziggy Hood,4955,DI,16,PIT,646,452,191,3,47.5,48.3,75.9,48.8,61.7,19,3,2,14,1,9,5,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Louis Delmas,4956,S,15,DET,900,20,359,521,69.3,76.3,74.4,91.7,62.3,10,2,2,6,0,70,12,10,21,2,35,21,232,11.0,104,24,1,0,1,89.2,3,0
Patrick Chung,4957,S,14,NE,794,24,250,520,69.2,90.5,81.3,53.6,61.4,2,0,0,2,0,68,8,6,17,0,55,37,439,11.9,168,51,4,3,5,92.9,2,1
James Laurinaitis,4958,LB,16,SL,1058,138,384,536,73.1,80.3,88.8,61.6,62.5,15,4,6,5,2,93,10,7,61,0,56,39,406,10.4,264,31,1,1,4,88.8,0,0
Alphonso Smith,4960,CB,12,DET,573,14,211,348,56.2,65.5,41.2,64.5,54.4,3,0,1,2,0,37,1,5,14,1,64,43,639,14.9,259,79,4,5,3,88.0,6,1
Rey Maualuga,4961,LB,16,CIN,611,59,349,203,67.9,74.4,75.5,56.3,56.2,5,1,2,2,0,54,10,4,32,0,27,23,196,8.5,121,45,1,2,0,78.4,0,0
Ron Brace,4963,DI,13,NE,283,116,167,0,60.9,63.0,76.0,53.8,60.0,5,0,0,5,0,15,4,0,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Darius Butler,4964,CB,13,NE,380,1,94,285,67.0,57.8,60.5,53.4,67.5,0,0,0,0,0,22,1,3,6,0,47,28,347,12.4,104,39,3,0,6,103.8,4,0
Jairus Byrd,4965,S,16,BUF,897,15,425,457,65.8,79.3,90.2,69.1,56.2,3,1,0,2,0,59,17,3,14,3,27,16,168,10.5,33,27,3,1,3,99.0,0,0
Everette Brown,4966,ED,13,CAR,510,289,211,10,56.0,55.4,61.6,56.3,68.1,22,4,2,16,0,21,0,2,17,0,0,0,0,,0,,0,1,0,0.0,2,0
Clint Sintim,4968,LB,9,NYG,47,9,22,16,63.6,59.5,25.6,61.1,65.5,1,0,0,1,0,1,0,1,1,0,1,0,0,,0,,0,0,0,39.6,0,0
Connor Barwin,4969,ED,1,HST,10,7,2,1,63.3,57.3,,72.1,60.0,2,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Mitchell,4970,S,15,OAK,497,30,179,288,57.7,62.1,81.5,36.0,59.9,1,0,0,1,0,42,4,4,18,1,40,29,272,9.4,158,27,3,1,3,105.4,1,0
Darcel McBath,4971,S,6,DEN,160,4,47,109,47.7,70.0,72.7,67.0,44.2,2,0,0,2,0,11,1,1,1,0,8,4,62,15.5,27,27,1,0,1,115.6,0,0
David Veikune,4975,LB,1,DEN,1,1,0,0,59.5,,,58.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
William Moore,4978,S,15,ATL,893,42,308,543,57.6,61.9,71.0,76.5,56.1,12,0,4,8,0,65,14,11,17,1,45,30,363,12.1,146,64,4,5,3,81.3,5,0
Fili Moala,4979,DI,16,IND,482,207,275,0,49.7,43.2,67.1,62.4,60.0,10,1,3,6,1,22,3,3,15,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Kruger,4980,ED,11,BLT,208,174,29,5,59.9,57.0,69.1,64.1,60.5,12,1,2,9,3,0,0,1,1,0,1,1,10,10.0,6,10,0,0,0,108.3,2,0
Sherrod Martin,4982,S,15,CAR,976,22,428,526,69.3,48.7,63.7,54.0,80.1,2,0,2,0,0,57,19,13,23,1,26,15,154,10.3,58,23,0,1,2,58.8,1,0
Sean Smith,4984,CB,15,MIA,746,9,290,447,75.0,79.4,57.9,81.2,71.4,3,0,0,3,0,43,5,5,15,0,58,34,432,12.7,193,42,1,1,9,80.5,1,0
Sen'Derrick Marks,4985,DI,12,TEN,460,274,185,1,52.5,50.2,30.0,62.0,58.7,17,1,6,10,2,12,7,3,9,2,2,0,0,,0,,0,1,1,0.0,3,1
Bradley Fletcher,4989,CB,16,SL,978,7,371,600,67.4,87.4,87.4,63.7,60.8,1,0,0,1,0,61,6,3,14,0,83,43,545,12.7,136,36,4,4,5,68.6,5,0
Alex Magee,4990,ED,10,TB,192,115,73,4,53.1,37.3,74.2,68.1,59.3,10,2,1,7,0,6,1,1,6,1,1,0,0,,0,,0,0,0,39.6,0,0
Jarron Gilbert,4991,DI,1,NYJ,20,10,10,0,57.4,60.7,69.2,53.9,,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jason Williams,4992,LB,5,CAR,93,8,45,40,78.1,46.0,83.8,62.9,91.8,1,0,1,0,0,12,2,0,3,1,7,5,48,9.6,45,20,0,0,2,90.2,0,0
Michael Johnson,4993,ED,16,CIN,666,413,236,17,60.8,59.4,80.3,57.6,73.1,30,3,5,22,4,28,4,1,23,0,1,1,6,6.0,8,6,0,0,0,91.7,1,0
Matt Shaughnessy,4994,ED,16,OAK,628,294,329,5,73.5,71.9,72.0,69.0,62.0,29,8,3,18,0,39,7,3,36,2,0,0,0,,0,,0,0,0,0.0,3,0
Terrance Knighton,4995,DI,16,JAX,801,442,356,3,61.9,53.9,51.1,63.5,67.7,24,4,4,16,1,25,5,7,24,0,1,0,0,,0,,0,1,0,0.0,0,0
Derek Cox,4996,CB,13,JAX,672,3,267,402,49.8,65.0,65.2,63.5,48.3,2,0,0,2,0,46,1,5,13,0,74,39,546,14.0,179,47,4,4,6,72.2,7,0
DeAndre Levy,4999,LB,11,DET,716,25,284,407,68.7,60.6,41.5,70.7,69.0,5,0,3,2,0,61,7,14,34,0,41,30,267,8.9,194,20,2,2,1,86.1,1,0
Kevin Barnes,5003,CB,9,WAS,269,4,107,158,64.7,59.2,50.5,48.3,65.6,0,0,0,0,0,14,0,3,4,0,11,3,35,11.7,3,19,1,1,2,32.8,0,0
Roy Miller,5004,DI,16,TB,600,247,349,4,43.9,45.0,78.3,57.1,57.3,8,1,0,7,0,37,4,1,27,0,0,0,0,,0,,0,0,0,0.0,4,0
Asher Allen,5009,CB,13,MIN,690,3,274,413,53.0,64.9,52.5,50.8,51.5,0,0,0,0,0,40,9,9,9,0,68,41,555,13.5,220,65,5,2,3,98.6,3,0
Lardarius Webb,5011,CB,15,BLT,500,6,103,391,70.4,87.0,73.1,74.9,66.5,2,0,1,1,0,49,2,4,11,0,80,50,551,11.0,160,39,3,2,4,84.9,3,1
Chris Owens,5013,CB,9,ATL,269,8,87,174,39.4,52.6,59.1,55.1,37.8,1,0,1,0,0,22,2,4,3,0,40,32,353,11.0,158,29,2,1,2,109.7,1,0
Jerraud Powers,5015,CB,10,IND,586,5,264,317,55.8,66.1,45.5,73.5,51.5,2,0,0,2,0,45,3,9,17,0,78,51,583,11.4,233,48,2,2,6,85.6,0,0
Corvey Irvin,5016,DI,2,CAR,56,19,36,1,59.8,57.2,71.6,52.5,62.0,0,0,0,0,0,3,1,0,2,0,1,1,-4,-4.0,2,-4,0,0,0,79.2,0,0
Ryan Mouton,5017,CB,4,TEN,10,0,1,9,60.7,60.0,77.7,,60.4,0,0,0,0,0,2,0,0,1,0,2,2,72,36.0,43,69,1,0,0,158.3,0,0
Rashad Johnson,5018,S,16,ARZ,376,1,96,279,72.1,68.0,70.1,58.0,70.6,0,0,0,0,0,24,4,3,2,1,17,9,100,11.1,46,18,1,1,5,65.8,0,0
Keenan Lewis,5019,CB,3,PIT,37,0,3,34,63.0,60.0,75.1,,62.8,0,0,0,0,0,2,0,0,0,0,2,1,10,10.0,0,10,0,0,0,64.6,1,0
Tyrone McKenzie,5020,LB,3,TB,9,1,6,2,66.6,64.0,71.4,59.2,62.1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Donald Washington,5025,S,9,KC,195,7,35,153,59.7,52.2,63.6,70.8,59.8,3,0,1,2,0,9,5,2,2,0,10,8,119,14.9,92,41,0,0,0,116.2,1,0
Darell Scott,5026,DI,9,SL,253,122,131,0,57.1,55.9,74.3,58.0,63.5,4,0,0,4,0,14,3,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Henry Melton,5028,DI,16,CHI,344,276,66,2,47.9,31.8,47.7,58.4,66.1,19,4,3,12,1,7,1,1,9,1,0,0,0,,0,,0,0,0,0.0,3,0
T.J. Lang,5032,T,3,GB,8,1,7,0,65.9,63.9,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Victor Butler,5033,ED,13,DAL,155,78,58,19,86.1,65.1,80.7,83.9,75.9,11,2,0,9,0,12,1,0,9,1,4,4,11,2.8,17,6,0,0,0,79.2,0,0
Glover Quin,5035,CB,16,HST,1031,13,410,608,65.4,82.6,69.2,79.6,59.3,3,0,1,2,1,76,6,9,16,1,117,73,924,12.7,390,52,6,3,9,93.4,7,1
Vaughn Martin,5036,DI,10,SD,181,100,81,0,59.6,66.5,29.9,58.1,,7,1,3,3,0,3,2,1,4,0,0,0,0,,0,,0,0,0,0.0,2,1
David Bruton,5037,S,10,DEN,169,17,93,59,55.8,63.0,29.1,53.8,54.4,1,0,1,0,0,11,0,2,5,0,4,1,73,73.0,71,73,1,0,0,118.8,0,0
Sammie Lee Hill,5038,DI,15,DET,349,202,147,0,73.7,67.3,68.2,70.0,60.0,17,2,3,12,0,25,5,1,19,0,0,0,0,,0,,0,0,0,0.0,0,0
Kyle Moore,5040,ED,7,TB,309,150,155,4,43.4,38.4,42.4,57.6,60.9,9,0,1,8,0,12,5,3,9,0,1,1,4,4.0,2,4,0,0,0,83.3,1,0
Stanley Arnoux,5041,LB,2,NO,13,2,3,8,64.8,60.8,,57.4,65.1,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
D.J. Moore,5042,CB,16,CHI,511,37,95,379,71.3,91.8,58.4,72.8,63.4,8,1,2,5,0,36,5,4,18,1,57,40,383,9.6,211,46,2,3,3,78.3,0,0
Brandon Williams,5044,LB,5,DAL,30,13,16,1,64.5,65.7,72.0,70.9,52.6,1,0,0,1,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Lawrence Sidbury,5049,ED,2,ATL,4,1,2,1,61.5,60.2,,59.6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Gerald McRath,5054,LB,12,TEN,454,37,250,167,65.2,65.2,82.7,64.9,60.6,5,1,1,3,0,46,5,2,21,0,22,19,200,10.5,140,31,1,0,2,119.7,0,0
Greg Toler,5055,CB,14,ARZ,887,1,362,524,67.8,69.4,71.5,78.1,66.0,1,1,0,0,0,79,6,9,25,2,95,55,724,13.2,201,47,3,2,7,83.8,6,1
Jason Phillips,5061,LB,1,BLT,1,0,0,1,62.4,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
William Middleton,5062,CB,16,JAX,447,38,89,320,70.4,78.8,76.3,62.4,68.4,4,1,2,1,0,37,4,3,10,1,49,36,338,9.4,159,21,0,1,0,83.5,2,0
Nic Harris,5071,LB,7,CAR,207,21,124,62,63.6,71.2,77.1,75.4,46.8,6,2,0,4,0,21,3,1,13,0,10,7,115,16.4,79,43,1,0,0,141.7,0,0
Brandon Hughes,5072,CB,1,PHI,52,0,18,34,68.0,72.7,79.5,,64.5,0,0,0,0,0,4,0,0,2,0,5,3,39,13.0,32,31,0,0,0,84.6,0,0
Jasper Brinkley,5074,LB,3,MIN,18,0,12,6,82.4,77.6,79.9,,64.2,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Macho Harris,5081,S,1,WAS,69,0,25,44,48.5,63.6,33.0,,48.8,0,0,0,0,0,1,0,1,0,0,1,1,26,26.0,1,26,0,0,0,118.8,0,0
Cody Glenn,5082,LB,3,IND,35,3,13,19,50.9,39.2,26.9,56.6,75.4,0,0,0,0,0,2,0,2,1,0,2,2,8,4.0,3,6,0,0,0,83.3,1,0
Chris Clemons,5089,S,15,MIA,865,13,366,486,53.5,68.4,61.9,63.3,46.0,2,2,0,0,0,47,8,10,17,1,29,17,328,19.3,107,52,3,1,4,118.2,1,0
Michael Hamlin,5090,S,5,JAX,45,2,6,37,48.5,60.8,80.0,53.8,50.7,0,0,0,0,0,3,0,0,0,0,3,3,19,6.3,13,8,1,0,0,132.6,0,0
Spencer Adkins,5100,LB,3,ATL,11,6,2,3,67.4,60.0,,65.4,60.9,2,0,1,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Don Carey,5101,S,13,JAX,656,18,269,369,37.9,42.6,56.2,62.8,39.0,2,0,1,1,0,36,12,7,6,0,25,20,281,14.1,94,53,2,1,0,123.5,1,0
Morgan Trent,5103,CB,7,CIN,202,8,54,140,63.5,58.1,86.8,43.6,69.5,0,0,0,0,0,23,1,0,10,0,29,19,199,10.5,46,44,0,1,1,70.9,2,0
Jarius Wynn,5106,DI,9,GB,143,102,41,0,54.0,55.3,72.0,54.5,60.0,7,2,0,5,0,2,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Underwood,5111,CB,1,GB,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brice McCain,5112,CB,11,HST,390,0,114,276,47.7,43.0,46.5,,48.2,0,0,0,0,0,18,0,4,4,0,41,26,373,14.3,134,41,4,0,2,125.4,4,1
Coye Francies,5115,CB,1,CLV,17,0,3,14,70.5,60.0,75.4,,70.6,0,0,0,0,0,2,0,0,0,0,2,2,16,8.0,12,8,0,0,0,100.0,0,0
Jason McCourty,5127,CB,12,TEN,483,3,156,324,78.4,70.3,71.2,69.8,77.4,1,0,0,1,0,33,5,3,10,0,51,30,286,9.5,100,43,4,2,9,84.3,3,0
Will Davis,5128,ED,9,ARZ,246,99,118,29,44.3,44.9,60.5,52.9,44.5,3,1,0,2,0,8,2,2,5,0,2,2,26,13.0,24,15,0,0,0,118.8,0,0
Myron Pryor,5131,DI,9,NE,233,175,58,0,51.1,41.5,74.9,58.4,60.0,7,1,0,6,0,7,1,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Vance Walker,5134,DI,16,ATL,272,151,118,3,61.8,57.0,74.4,57.7,65.9,5,0,0,5,1,13,3,2,11,0,1,1,-1,-1.0,2,-1,0,0,0,79.2,0,0
Captain Munnerlyn,5140,CB,16,CAR,696,1,246,449,71.3,59.2,79.7,74.8,72.3,1,0,0,1,0,43,0,2,9,0,73,42,491,11.7,132,36,3,3,6,74.6,2,0
E.J. Biggers,5141,CB,16,TB,669,5,225,439,60.3,50.3,60.6,46.5,61.7,0,0,0,0,0,48,1,6,10,0,81,46,550,12.0,187,41,3,1,8,84.9,2,0
Brad Jones,5142,ED,6,GB,292,115,113,64,46.9,49.3,83.4,57.0,40.4,8,0,3,5,0,17,8,0,7,0,7,7,106,15.1,51,27,0,0,0,118.8,0,0
Troy Nolan,5147,S,12,HST,400,2,181,217,42.2,65.2,61.3,77.0,36.9,1,1,0,0,0,25,5,4,6,0,12,5,69,13.8,5,27,1,3,2,49.0,2,0
Moise Fokou,5154,LB,14,PHI,382,54,195,133,59.7,68.8,63.6,61.9,45.2,5,1,2,2,1,31,4,5,22,1,17,14,114,8.1,82,36,0,0,0,94.6,3,0
Jamarca Sanford,5155,S,5,MIN,209,0,68,141,53.9,51.3,52.7,90.9,53.4,1,1,0,0,0,12,1,3,3,0,10,7,63,9.0,39,30,1,0,0,120.0,0,0
Zack Follett,5159,LB,5,DET,146,11,67,68,46.8,57.9,60.4,52.8,41.5,0,0,0,0,0,10,4,2,3,0,9,7,99,14.1,47,25,0,0,1,112.5,0,0
Nick Schommer,5166,S,2,TEN,5,3,0,2,54.3,,,49.4,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ricky Jean Francois,5168,DI,16,SF,144,65,79,0,77.1,68.1,77.0,79.2,60.0,6,1,1,4,1,11,1,0,11,0,1,1,-1,-1.0,0,-1,0,0,0,79.2,1,0
Courtney Greene,5169,S,13,JAX,584,13,261,310,57.3,82.3,71.3,62.1,45.4,2,0,0,2,0,57,11,8,14,1,28,17,342,20.1,118,60,2,1,2,112.5,1,0
Clinton McDonald,5173,DI,8,CIN,57,20,37,0,57.7,53.5,70.1,65.9,,2,0,2,0,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Baker,5188,DI,1,MIA,7,4,3,0,84.2,68.2,,69.8,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tony Carter,5191,CB,1,NE,12,0,0,12,67.5,,71.6,,67.6,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
D.J. Johnson,5194,CB,1,TB,8,0,2,6,49.9,60.0,,,50.1,0,0,0,0,0,0,0,0,0,0,1,1,3,3.0,1,3,1,0,0,118.8,0,0
Desmond Bryant,5204,DI,15,OAK,325,164,160,1,72.8,75.9,76.4,63.6,60.3,12,3,1,8,0,16,2,1,18,0,0,0,0,,0,,0,0,0,0.0,2,0
Antonio Dixon,5211,DI,15,PHI,409,218,189,2,78.2,81.4,76.2,60.7,64.2,7,2,1,4,2,23,5,3,21,0,0,0,0,,0,,0,0,0,0.0,1,0
Mitch King,5218,DI,4,IND,30,14,16,0,35.8,30.0,25.2,68.4,,1,0,0,1,0,1,1,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Steve McLendon,5232,DI,4,PIT,19,15,4,0,58.3,57.4,70.3,58.9,60.0,1,0,0,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Colt Anderson,5242,S,4,PHI,94,6,40,48,62.2,47.9,40.9,91.2,60.3,3,0,1,2,0,6,0,2,1,0,2,1,22,22.0,0,22,0,0,0,89.6,0,0
Robert Francois,5245,ED,3,GB,49,22,23,4,41.6,29.5,,62.8,61.9,3,0,3,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Russell Allen,5263,LB,12,JAX,289,23,150,116,47.5,68.3,75.0,55.6,29.4,1,0,0,1,0,27,5,3,16,0,13,11,138,12.5,80,41,0,0,0,110.9,1,0
Peter Ittersagen,5266,CB,1,TEN,1,0,0,1,61.1,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Bennett,5273,ED,13,TB,423,263,146,14,57.9,58.9,26.7,54.7,66.0,17,1,0,16,0,9,4,4,9,0,3,2,11,5.5,10,7,0,0,0,72.9,1,0
Ashlee Palmer,5281,LB,16,DET,332,9,189,134,54.1,47.4,53.2,69.4,61.5,2,1,0,1,0,33,3,7,20,1,13,10,53,5.3,64,12,0,0,1,83.2,1,0
Emanuel Cook,5293,S,1,NYJ,19,5,6,8,79.3,60.5,73.0,62.3,77.6,1,0,1,0,0,1,0,0,0,1,0,0,0,,0,,0,0,0,0.0,0,0
Matt Kroul,5297,DI,5,NYJ,35,12,23,0,51.2,53.1,70.5,54.2,,0,0,0,0,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jamaal Westerman,5305,LB,3,NYJ,25,7,13,5,71.2,64.2,72.0,71.3,61.8,1,0,0,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
